manufacturer_name,model_name,variant_name,dimension,reported_scop,tbiv_c,tol_c,pdh_m7,cop_m7,pdh_p2,cop_p2,pdh_p7,cop_p7,pdh_p12,cop_p12,pdh_tbiv,cop_tbiv,pdh_tol,cop_tol
Galmet Sp. z o.o. Sp. K.,Prima 8-10GT,Prima 8GT,4_1_0_0,6.99,7.0,2.0,,,7.57,3.98,5.22,6.26,2.45,9.02,5.22,6.26,7.57,3.98
Galmet Sp. z o.o. Sp. K.,Prima 8-10GT,Prima 8GT,4_10_0_0,,,,,,,,,,,,,,,
Galmet Sp. z o.o. Sp. K.,Prima 8-10GT,Prima 8GT,5_1_0_0,4.47,7.0,2.0,,,7.55,2.59,4.86,3.92,2.32,5.55,4.86,3.92,7.55,2.59
Galmet Sp. z o.o. Sp. K.,Prima 8-10GT,Prima S 8GT,4_3_0_0,5.21,-7.0,-10.0,7.19,3.35,4.65,5.09,2.9,6.82,1.63,8.35,7.19,3.35,6.45,3.04
Galmet Sp. z o.o. Sp. K.,Prima 8-10GT,Prima S 8GT,4_2_0_0,4.32,-15.0,-22.0,4.46,3.66,2.7,5.2,1.66,6.53,1.66,7.96,5.69,2.83,4.06,1.95
Galmet Sp. z o.o. Sp. K.,Prima 8-10GT,Prima S 8GT,5_2_0_0,2.88,-15.0,-22.0,3.86,2.48,2.21,3.35,1.44,4.11,1.47,5.92,4.71,1.9,2.8,1.22
Galmet Sp. z o.o. Sp. K.,Prima 8-10GT,Prima S 8GT,0_10_0_0,,,,,,,,,,,,,,,
Galmet Sp. z o.o. Sp. K.,Prima 8-10GT,Prima S 8GT,5_3_0_0,3.36,-7.0,-10.0,5.84,2.16,3.76,3.3,2.43,4.34,1.4,5.33,5.84,2.16,4.91,1.84
Glen Dimplex Deutschland GmbH,LA 2030CP,LA 2030CP,4_1_0_0,6.6,2.0,2.0,,,17.5,3.72,11.19,6.17,9.32,8.35,17.5,3.72,17.5,3.72
Glen Dimplex Deutschland GmbH,LA 2030CP,LA 2030CP,5_10_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LA 2030CP,LA 2030CP,5_1_0_0,4.81,2.0,2.0,,,17.95,2.57,11.56,4.12,8.95,6.43,17.95,2.57,17.95,2.57
Glen Dimplex Deutschland GmbH,LA 4060CP,LA 4060CP,4_2_0_0,4.12,-22.0,-22.0,23.64,3.54,19.8,4.68,18.94,6.51,21.43,7.43,30.05,2.05,30.05,2.05
Glen Dimplex Deutschland GmbH,LA 4060CP,LA 4060CP,5_2_0_0,3.26,-22.0,-22.0,23.37,2.73,18.83,3.73,18.54,5.4,21.15,6.67,31.19,1.62,31.19,1.62
Glen Dimplex Deutschland GmbH,LA 4060CP,LA 4060CP,5_3_0_0,3.8,-10.0,-22.0,34.03,2.23,21.06,3.72,18.19,5.08,21.0,6.42,39.31,1.91,39.31,1.91
Glen Dimplex Deutschland GmbH,LA 4060CP,LA 4060CP,0_10_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LA 4060CP,LA 4060CP,4_3_0_0,4.72,-10.0,-10.0,33.43,2.98,19.36,4.59,18.47,6.22,20.98,7.33,38.42,2.46,38.42,2.46
Glen Dimplex Deutschland GmbH,LA 60S-TU,LA 60S-TU,4_3_0_0,3.91,-10.0,-10.0,38.1,3.02,27.5,3.89,35.2,4.79,41.3,5.41,35.6,2.85,35.6,2.85
Glen Dimplex Deutschland GmbH,LA 60S-TU,LA 60S-TU,5_3_0_0,3.33,-10.0,-10.0,38.1,2.41,26.5,3.3,33.8,4.19,39.7,4.76,36.0,2.22,36.0,2.22
Glen Dimplex Deutschland GmbH,LA 60S-TU,LA 60S-TU,0_10_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LA 60S-TU,LA 60S-TUR,5_10_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 0608BWCF,LIA 0608 + LIA BW,4_3_0_0,4.95,-7.0,-10.0,6.03,3.09,3.88,4.85,2.4,6.63,1.39,7.83,6.03,3.09,5.36,2.76
Glen Dimplex Deutschland GmbH,LIA 0608BWCF,LIA 0608 + LIA BW,4_2_0_0,4.21,-15.0,-22.0,3.42,3.59,2.06,5.21,1.47,6.24,1.44,7.66,4.6,2.53,3.48,1.96
Glen Dimplex Deutschland GmbH,LIA 0608BWCF,LIA 0608 + LIA BW,5_2_0_0,2.85,-15.0,-22.0,2.7,2.46,1.61,3.36,1.02,3.94,1.37,6.35,3.48,1.86,2.1,1.13
Glen Dimplex Deutschland GmbH,LIA 0608BWCF,LIA 0608 + LIA BW,5_3_0_0,3.52,-7.0,-10.0,5.05,2.17,3.12,3.51,2.09,4.54,1.28,5.59,5.05,2.17,4.52,1.91
Glen Dimplex Deutschland GmbH,LIA 0608BWCF,LIA 0608 + LIA BW,0_1_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 0608BWCF,LIA 0608 + LIA BW,0_3_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 0608HWCF,LIA 0608HWCF M,4_1_0_0,6.63,7.0,2.0,,,5.94,3.91,3.93,5.89,1.8,8.2,3.93,5.89,5.94,3.91
Glen Dimplex Deutschland GmbH,LIA 0608HWCF,LIA 0608HWCF M,5_1_0_0,4.19,7.0,2.0,,,5.03,2.48,3.31,3.67,1.6,5.29,3.31,3.67,5.03,2.48
Glen Dimplex Deutschland GmbH,LIA 0608HWCF,LIA 0608HWCF M,4_10_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 0608HWCF,LIA 0608HWCF M,5_10_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 0608HWCF,LIA 0608HWCF M,0_2_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 0911BWCF,LIA 0911 M + LIA BW,5_2_0_0,2.99,-15.0,-22.0,4.27,2.54,2.57,3.51,1.66,4.37,1.48,5.96,5.48,2.0,2.8,1.22
Glen Dimplex Deutschland GmbH,LIA 0911BWCF,LIA 0911 M + LIA BW,4_3_0_0,5.19,-7.0,-10.0,8.11,3.23,5.18,5.01,3.32,7.08,1.65,8.58,8.11,3.23,7.4,2.96
Glen Dimplex Deutschland GmbH,LIA 0911BWCF,LIA 0911 M + LIA BW,5_3_0_0,3.49,-7.0,-10.0,6.78,2.24,4.29,3.42,2.77,4.52,1.58,5.68,6.78,2.24,5.39,1.83
Glen Dimplex Deutschland GmbH,LIA 0911BWCF,LIA 0911 M + LIA BW,4_2_0_0,4.32,-15.0,-22.0,4.83,3.6,2.94,5.26,1.92,7.08,1.66,7.96,6.32,2.64,4.63,1.97
Glen Dimplex Deutschland GmbH,LIA 0911BWCF,LIA 0911 M + LIA BW,0_10_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 0911BWCF,LIA 0911 M + LIA BW,0_1_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 0911BWCF,LIA 0911 M + LIA BW,0_3_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 0911HWCF,LIA 0911HWCF M,4_2_0_0,4.32,-15.0,-22.0,4.83,3.6,2.94,5.26,1.92,7.08,1.66,7.96,6.32,2.64,4.63,1.97
Glen Dimplex Deutschland GmbH,LIA 0911HWCF,LIA 0911HWCF M,5_2_0_0,2.99,-15.0,-22.0,4.27,2.54,2.57,3.51,1.66,4.37,1.48,5.96,5.48,2.0,2.8,1.22
Glen Dimplex Deutschland GmbH,LIA 0911HWCF,LIA 0911HWCF M,5_3_0_0,3.49,-7.0,-10.0,6.78,2.24,4.29,3.42,2.77,4.52,1.58,5.68,6.78,2.24,5.39,1.83
Glen Dimplex Deutschland GmbH,LIA 0911HWCF,LIA 0911HWCF M,0_10_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 0911HWCF,LIA 0911HWCF M,4_3_0_0,5.19,-7.0,-10.0,8.11,3.23,5.18,5.01,3.32,7.08,1.65,8.58,8.11,3.23,7.4,2.96
Glen Dimplex Deutschland GmbH,LIA 0911HWCF,LIA 0911HWCF M,0_3_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 0911HWCF,LIA 0911HWCF M,0_1_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 1316BWCF,LIA 1316 + LIA BW,4_1_0_0,6.63,7.0,2.0,,,12.04,3.44,7.78,5.84,3.75,8.25,7.78,5.84,12.04,3.44
Glen Dimplex Deutschland GmbH,LIA 1316BWCF,LIA 1316 + LIA BW,5_1_0_0,4.48,7.0,2.0,,,13.05,2.2,8.83,3.91,4.09,5.9,8.83,3.91,13.05,2.2
Glen Dimplex Deutschland GmbH,LIA 1316BWCF,LIA 1316 + LIA BW,4_10_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 1316BWCF,LIA 1316 + LIA BW,5_10_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 1316BWCF,LIA 1316 + LIA BW,0_2_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 1316BWCF,LIA 1316 M + LIA BW,5_2_0_0,3.05,-15.0,-22.0,6.89,2.66,4.32,3.66,3.06,4.72,3.33,6.25,8.95,1.79,4.2,1.13
Glen Dimplex Deutschland GmbH,LIA 1316BWCF,LIA 1316 M + LIA BW,4_3_0_0,4.72,-7.0,-10.0,12.14,2.79,7.95,4.52,5.2,6.68,3.76,8.52,12.14,2.79,11.48,2.59
Glen Dimplex Deutschland GmbH,LIA 1316BWCF,LIA 1316 M + LIA BW,5_3_0_0,3.47,-7.0,-10.0,10.69,2.01,6.86,3.43,4.64,4.66,3.32,6.13,10.69,2.01,9.19,1.76
Glen Dimplex Deutschland GmbH,LIA 1316BWCF,LIA 1316 M + LIA BW,0_10_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 1316BWCF,LIA 1316 M + LIA BW,4_2_0_0,4.07,-15.0,-22.0,7.97,3.44,5.05,4.92,3.16,6.11,3.58,7.82,10.31,2.53,7.57,1.92
Glen Dimplex Deutschland GmbH,LIA 1316BWCF,LIA 1316 M + LIA BW,0_1_0_0,,,,,,,,,,,,,,,
Glen Dimplex Deutschland GmbH,LIA 1316BWCF,LIA 1316 M + LIA BW,0_3_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID10R32,HPID10R32,4_10_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID10R32,HPID10R32,5_10_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID13R32,HPID13R32,4_3_0_0,5.46,-8.0,-10.0,9.6,3.03,6.09,6.2,4.3,8.5,4.1,10.3,9.14,3.02,7.69,2.98
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID13R32,HPID13R32,5_3_0_0,4.08,-8.0,-10.0,9.68,2.16,6.05,3.92,4.14,8.62,4.11,8.62,8.91,2.12,7.36,2.04
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID13R32,HPID13R32,0_10_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID13R32,HPID13R32,0_3_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID17R32,HPID17R32,5_3_0_0,3.64,-8.0,-10.0,12.8,2.34,7.43,3.61,9.11,5.21,6.1,8.12,10.76,2.12,9.57,2.15
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID17R32,HPID17R32,0_10_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID17R32,HPID17R32,4_3_0_0,4.61,-9.0,-10.0,12.0,3.06,7.7,4.61,9.2,6.75,6.2,9.64,11.64,3.08,11.4,3.24
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID17R32,HPID17R32,0_3_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID6R32,HPID6R32,0_10_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID6R32,HPID6R32,4_3_0_0,4.7,-9.0,-10.0,4.68,3.13,3.24,6.02,2.1,7.4,2.0,9.2,4.5,3.02,3.87,2.67
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID6R32,HPID6R32,5_3_0_0,3.38,-9.0,-10.0,5.03,2.11,3.21,4.03,2.2,5.1,1.78,6.15,4.49,1.99,3.51,1.85
Grant Engineering (Ireland) ULC,Grant Aerona3 HPID6R32,HPID6R32,0_3_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i120,Grant Aerona HPR290i120,4_3_0_0,4.82,-9.0,-10.0,10.47,3.12,7.18,4.58,4.56,6.66,3.4,9.01,11.12,3.01,10.86,2.89
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i120,Grant Aerona HPR290i120,5_3_0_0,3.81,-9.0,-10.0,10.43,2.32,6.56,3.76,4.57,5.06,3.2,6.83,10.81,2.23,10.58,2.15
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i120,Grant Aerona HPR290i120,0_10_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i120,Grant Aerona HPR290i120,0_3_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i160,Grant Aerona HPR290i160,5_10_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i160,Grant Aerona HPR290i160,4_10_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i40,Grant Aerona HPR290i40,5_10_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i40,Grant Aerona HPR290i40,4_10_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i65,Grant Aerona HPR290i65,4_3_0_0,5.16,-9.0,-10.0,6.33,3.25,4.03,5.22,2.74,6.85,2.24,8.07,6.18,2.91,5.99,2.82
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i65,Grant Aerona HPR290i65,5_3_0_0,3.7,-8.0,-10.0,5.98,2.33,3.99,3.77,2.75,4.74,2.41,6.17,6.09,2.09,5.65,1.97
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i65,Grant Aerona HPR290i65,0_10_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i65,Grant Aerona HPR290i65,0_3_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i90,Grant Aerona HPR290i90,5_3_0_0,3.77,-8.0,-10.0,7.75,2.33,5.18,3.78,3.25,4.87,2.61,6.55,8.42,2.12,7.9,2.0
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i90,Grant Aerona HPR290i90,0_10_0_0,,,,,,,,,,,,,,,
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i90,Grant Aerona HPR290i90,4_3_0_0,4.81,-8.0,-10.0,8.17,2.68,4.89,4.78,3.26,6.84,2.46,7.77,8.38,3.07,7.52,2.82
Grant Engineering (Ireland) ULC,Grant Aerona HPR290i90,Grant Aerona HPR290i90,0_3_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-E,4_3_0_0,4.63,-7.0,-10.0,9.8,2.89,6.2,4.48,3.6,6.4,3.2,7.19,9.8,2.89,8.6,2.47
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-E,5_3_0_0,3.23,-7.0,-10.0,9.6,2.04,5.6,3.03,3.9,4.44,3.1,5.61,9.6,2.04,10.1,1.96
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-E,0_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-E,5_2_0_0,3.05,-15.0,-22.0,6.8,2.6,4.3,3.74,2.6,4.38,3.2,5.97,9.3,1.95,4.0,1.08
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-E,4_2_0_0,4.13,-15.0,-22.0,6.5,3.32,3.9,5.23,2.8,5.7,3.2,7.02,8.5,2.65,7.8,1.83
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-E,0_3_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-E,0_1_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-M,4_3_0_0,4.48,-7.0,-10.0,9.7,2.8,6.1,4.38,3.9,6.04,3.2,7.19,9.7,2.8,8.6,2.34
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-M,0_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-M,5_3_0_0,3.23,-7.0,-10.0,9.9,2.04,5.4,2.98,3.7,4.63,3.1,5.61,9.9,2.04,10.1,1.89
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-M,4_2_0_0,4.05,-15.0,-22.0,6.6,3.29,4.0,5.03,2.8,5.7,3.4,7.17,9.0,2.6,7.8,1.75
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-M,5_2_0_0,2.95,-15.0,-22.0,6.9,2.59,4.2,3.5,2.6,4.38,3.2,5.97,9.0,1.84,4.0,1.08
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-M,0_3_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ12PdG/NhH2-M,0_1_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ14PdG/NhH2-E,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ14PdG/NhH2-E,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ14PdG/NhH2-E,4_1_0_0,6.58,2.0,2.0,,,12.3,3.49,7.5,5.35,3.4,9.06,12.3,3.49,12.3,3.49
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ14PdG/NhH2-E,5_1_0_0,4.58,2.0,2.0,,,13.7,2.32,9.0,3.71,4.1,6.34,13.7,2.32,13.7,2.32
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ14PdG/NhH2-E,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ14PdG/NhH2-M,4_3_0_0,4.45,-7.0,-10.0,10.5,2.64,6.5,4.48,4.2,5.75,3.2,7.24,10.5,2.64,10.7,2.61
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ14PdG/NhH2-M,0_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ14PdG/NhH2-M,4_2_0_0,3.98,-15.0,-22.0,6.6,3.29,4.5,4.85,2.8,5.83,3.2,7.02,10.1,2.57,7.8,1.75
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ14PdG/NhH2-M,5_2_0_0,3.05,-15.0,-22.0,8.6,2.63,4.7,3.69,3.0,4.58,3.2,5.97,10.5,1.83,4.0,1.08
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ14PdG/NhH2-M,5_3_0_0,3.38,-7.0,-10.0,11.6,1.96,7.3,3.33,4.2,4.48,3.1,5.65,11.6,1.96,11.0,1.81
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ14PdG/NhH2-M,0_3_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ16PdG/NhH2-E,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ16PdG/NhH2-E,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ16PdG/NhH2-E,4_1_0_0,6.73,2.0,2.0,,,13.1,3.19,8.4,5.6,3.7,9.24,13.1,3.19,13.1,3.19
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ16PdG/NhH2-E,5_1_0_0,4.53,2.0,2.0,,,13.7,2.32,8.9,3.65,4.0,6.3,13.7,2.32,13.7,2.32
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ16PdG/NhH2-E,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ16PdG/NhH2-M,4_3_0_0,4.45,-7.0,-10.0,11.1,2.68,6.5,4.35,4.2,6.05,3.3,7.34,11.1,2.68,10.7,2.61
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ16PdG/NhH2-M,0_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ16PdG/NhH2-M,5_2_0_0,3.05,-15.0,-22.0,8.6,2.63,4.7,3.69,3.0,4.58,3.2,5.97,10.5,1.83,4.0,1.08
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ16PdG/NhH2-M,4_2_0_0,3.98,-15.0,-22.0,6.6,3.29,4.5,4.85,2.8,5.83,3.3,7.03,10.1,2.57,7.8,1.75
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ16PdG/NhH2-M,5_3_0_0,3.38,-7.0,-10.0,11.6,1.96,7.3,3.33,4.2,4.48,3.1,5.65,11.6,1.96,11.0,1.81
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ16PdG/NhH2-M,0_1_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 12/14/16kW,GRS-CQ16PdG/NhH2-M,0_3_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 4-6kW,GRS-CQ4.0PdG/NhH2-E,4_3_0_0,4.67,-7.0,-10.0,4.6,3.23,2.9,4.59,2.6,6.39,2.8,6.37,4.6,3.23,4.2,2.56
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 4-6kW,GRS-CQ4.0PdG/NhH2-E,4_2_0_0,3.7,-15.0,-22.0,2.4,2.68,2.3,5.34,2.7,7.04,2.6,6.9,3.1,2.06,2.8,1.19
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 4-6kW,GRS-CQ4.0PdG/NhH2-E,0_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 4-6kW,GRS-CQ4.0PdG/NhH2-E,5_3_0_0,3.27,-7.0,-10.0,4.0,2.03,2.6,3.27,2.3,4.3,2.8,6.0,4.0,2.03,3.8,1.38
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 4-6kW,GRS-CQ4.0PdG/NhH2-E,5_2_0_0,2.45,-15.0,-22.0,1.9,1.72,1.9,3.41,2.6,5.29,2.9,6.71,2.7,1.35,2.3,1.35
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 4-6kW,GRS-CQ4.0PdG/NhH2-E,0_1_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 4-6kW,GRS-CQ4.0PdG/NhH2-E,0_3_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 4-6kW,GRS-CQ6.0PdG/NhH2-E,4_1_0_0,5.87,2.0,2.0,,,5.2,3.53,3.3,5.57,2.9,7.6,5.2,3.53,5.2,3.53
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 4-6kW,GRS-CQ6.0PdG/NhH2-E,5_1_0_0,4.07,2.0,2.0,,,5.1,2.14,3.3,3.49,2.7,5.67,5.1,2.14,5.1,2.14
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 4-6kW,GRS-CQ6.0PdG/NhH2-E,4_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 4-6kW,GRS-CQ6.0PdG/NhH2-E,5_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 4-6kW,GRS-CQ6.0PdG/NhH2-E,0_2_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8-10kW,GRS-CQ10PdG/NhH2-E,4_2_0_0,3.8,-15.0,-22.0,5.2,3.25,3.2,4.31,4.3,6.11,4.9,7.3,6.4,2.69,5.6,1.67
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8-10kW,GRS-CQ10PdG/NhH2-E,5_2_0_0,2.82,-15.0,-22.0,5.3,2.42,3.1,3.23,4.2,4.78,4.8,5.91,6.7,1.83,3.3,1.22
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8-10kW,GRS-CQ10PdG/NhH2-E,5_3_0_0,3.25,-7.0,-10.0,6.9,2.12,4.2,3.09,4.3,4.34,4.9,5.91,6.9,2.12,6.8,1.75
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8-10kW,GRS-CQ10PdG/NhH2-E,4_3_0_0,4.6,-7.0,-10.0,7.7,2.87,4.8,4.34,3.1,6.58,3.7,8.37,7.7,2.87,7.1,2.59
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8-10kW,GRS-CQ10PdG/NhH2-E,0_10_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8-10kW,GRS-CQ10PdG/NhH2-E,0_1_0_0,,,,,,,,,,,,,,,
"Gree Electric Appliances, Inc. of Zhuhai",VERSATI AIO G2 8-10kW,GRS-CQ10PdG/NhH2-E,0_3_0_0,,,,,,,,,,,,,,,
