variant_key,file,total_points,-15C,-7C,+2C,+7C,+12C,TOL
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_ECH2O_08-12_kW__500L__Outdoor_Air_Water_56::ERRA12EV3 / ELSX(B)12P50E,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_ECH2O_08-12_kW__500L__Outdoor_Air_Water_56.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_ECH2O_08-12_kW__500L__Outdoor_Air_Water_56::ERRA12EW1 / ELSH(B)12P50E,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_ECH2O_08-12_kW__500L__Outdoor_Air_Water_56.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_ECH2O_08-12_kW__500L__Outdoor_Air_Water_56::ERRA12EW1 / ELSX(B)12P50E,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_ECH2O_08-12_kW__500L__Outdoor_Air_Water_56.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57::ERRA08EV3 / ELVH12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57::ERRA08EV3 / ELVH12S23E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57::ERRA08EV3 / ELVX12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57::ERRA08EV3 / ELVZ12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57::ERRA08EV3 / ELVZ12S23E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57::ERRA08EW1 / ELVH12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57::ERRA08EW1 / ELVH12S23E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57::ERRA08EW1 / ELVX12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57::ERRA08EW1 / ELVZ12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57::ERRA08EW1 / ELVZ12S23E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_08_kW__230L__Outdoor_Air_Water_57.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58::ERRA10EV3 / ELVH12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58::ERRA10EV3 / ELVH12S23E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58::ERRA10EV3 / ELVX12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58::ERRA10EV3 / ELVZ12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58::ERRA10EV3 / ELVZ12S23E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58::ERRA10EW1 / ELVH12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58::ERRA10EW1 / ELVH12S23E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58::ERRA10EW1 / ELVX12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58::ERRA10EW1 / ELVZ12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58::ERRA10EW1 / ELVZ12S23E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_10_kW__230L__Outdoor_Air_Water_58.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59::ERRA12EV3 / ELVH12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59::ERRA12EV3 / ELVH12S23E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59::ERRA12EV3 / ELVX12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59::ERRA12EV3 / ELVZ12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59::ERRA12EV3 / ELVZ12S23E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59::ERRA12EW1 / ELVH12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59::ERRA12EW1 / ELVH12S23E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59::ERRA12EW1 / ELVX12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59::ERRA12EW1 / ELVZ12S23E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59::ERRA12EW1 / ELVZ12S23E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_12_kW__230L__Outdoor_Air_Water_59.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EV3 / ELBH12E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EV3 / ELBH12E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EV3 / ELBX12E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EV3 / ELVH12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EV3 / ELVH12S18E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EV3 / ELVX12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EV3 / ELVZ12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EV3 / ELVZ12S18E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EW1 / ELBH12E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EW1 / ELBH12E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EW1 / ELBX12E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EW1 / ELVH12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EW1 / ELVH12S18E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EW1 / ELVX12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EW1 / ELVZ12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60::ERRA08EW1 / ELVZ12S18E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_08_kW__180L__Outdoor_Air_Water_60.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EV3 / ELBH12E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EV3 / ELBH12E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EV3 / ELBX12E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EV3 / ELVH12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EV3 / ELVH12S18E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EV3 / ELVX12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EV3 / ELVZ12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EV3 / ELVZ12S18E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EW1 / ELBH12E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EW1 / ELBH12E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EW1 / ELBX12E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EW1 / ELVH12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EW1 / ELVH12S18E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EW1 / ELVX12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EW1 / ELVZ12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61::ERRA10EW1 / ELVZ12S18E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_10_kW__180L__Outdoor_Air_Water_61.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EV3 / ELBH12E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EV3 / ELBH12E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EV3 / ELBX12E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EV3 / ELVH12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EV3 / ELVH12S18E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EV3 / ELVX12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EV3 / ELVZ12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EV3 / ELVZ12S18E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EW1 / ELBH12E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EW1 / ELBH12E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EW1 / ELBX12E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EW1 / ELVH12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EW1 / ELVH12S18E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EW1 / ELVX12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EW1 / ELVZ12S18E(6V/9W),DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62::ERRA12EW1 / ELVZ12S18E(6V/9W) + cooling kit,DAIKIN_Europe_N_V__Daikin_Altherma_3_R_MT_F_W_12_kW__180L__Outdoor_Air_Water_62.json,8,0,2,2,2,2,0
DUKO_Energie_s_r_o__DC_Inverter_Air_to_Water_Heat_Pump_Unit-R32-6HYD_Outdoor_Air_Water_8::Indoor unit: M6kWR32HYD; Outdoor unit: M6kWR32HYD,DUKO_Energie_s_r_o__DC_Inverter_Air_to_Water_Heat_Pump_Unit-R32-6HYD_Outdoor_Air_Water_8.json,10,0,2,2,2,2,2
DUKO_Energie_s_r_o__DC_Inverter_Air_to_Water_Heat_Pump_Unit-_R32-12AIO_Outdoor_Air_Water_1::Indoor unit: M12kWR32AIO; Outdoor unit: M12kWR32AIO,DUKO_Energie_s_r_o__DC_Inverter_Air_to_Water_Heat_Pump_Unit-_R32-12AIO_Outdoor_Air_Water_1.json,10,0,2,2,2,2,2
DUKO_Energie_s_r_o__DC_Inverter_Air_to_Water_Heat_Pump_Unit-_R32-12HYD_Outdoor_Air_Water_2::Indoor unit: M12kWR32HYD; Outdoor unit: M12kWR32HYD,DUKO_Energie_s_r_o__DC_Inverter_Air_to_Water_Heat_Pump_Unit-_R32-12HYD_Outdoor_Air_Water_2.json,10,0,2,2,2,2,2
DUKO_Energie_s_r_o__DC_Inverter_Air_to_Water_Heat_Pump_Unit-_R32-15AIO_Outdoor_Air_Water_3::Indoor unit: M15kWR32AIO; Outdoor unit: M15WR32AIO,DUKO_Energie_s_r_o__DC_Inverter_Air_to_Water_Heat_Pump_Unit-_R32-15AIO_Outdoor_Air_Water_3.json,10,0,2,2,2,2,2
DUKO_Energie_s_r_o__DC_Inverter_Air_to_Water_Heat_Pump_Unit-_R32-15HYD_Outdoor_Air_Water_4::Indoor unit: M15kWR32HYD; Outdoor unit: M15kWR32HYD,DUKO_Energie_s_r_o__DC_Inverter_Air_to_Water_Heat_Pump_Unit-_R32-15HYD_Outdoor_Air_Water_4.json,10,0,2,2,2,2,2
DUKO_Energie_s_r_o__DC_Inverter_Air_to_Water_Heat_Pump_Unit-_R32-6AIO_Outdoor_Air_Water_5::Indoor unit: M6kWR32AIO; Outdoor unit: M6kWR32AIO,DUKO_Energie_s_r_o__DC_Inverter_Air_to_Water_Heat_Pump_Unit-_R32-6AIO_Outdoor_Air_Water_5.json,10,0,2,2,2,2,2
